or_crc||or_nom||or_id||or_dpt||or_nat||or_typ||typ_code
36||maison de retraite Lesgourgues de Capreton||6509||40||Et. sanit. et sociaux et ESMS-BP et BA||Maison de Retraite (Budget général)||0530-00
36||maison de retraite Primerose de Coutras||6641||33||Et. sanit. et sociaux et ESMS-BP et BA||Maison de Retraite (Budget général)||0530-00
36||office de tourisme de St jean de Luz||6037||64||Et. pub. Industriel et Commercial||Office de tourisme||0710-00
36||Office de tourisme Le Lac de Vassivière||14907||23||Et. pub. Industriel et Commercial||Office de tourisme||0710-00
36||Office public de l'habitat de Brive||4283||19||Office d'HLM ou OPAC-BP et BA||OPHLM (Office public d'HLM)||0610-00
36||Pôle équilibre territorial et rural du pays ruffecois||11993||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||régie autonome des abattoirs de Ruffec||14227||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Régie personnalisée et autre||0433-10
36||Région Aquitaine, Limousin, Poitou-Charentes||14656||33||Région||Région / BP||0301-00
36||Région Poitou-Charentes||12552||86||Région||Région / BP||0301-00
36||SAEM Niort terminal promotion||15247||79||Société (SEM)||SEM||1110-00
36||S.AEP.DU VAL DE TARDOIRE||4536||87||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SEM immobilière et économique de la ville de Niort||13859||79||Société (SEM)||SEM||1110-00
36||service départemental d'incendie et de secours de la Dordogne (SDIS)||6339||24||Et. pub. local et BA des Collectiv. territoriales et des EPL||Service départemental d'incendie et de secours||0434-00
36||service départemental d'incendie et de secours de la Vienne (SDIS)||11237||86||Et. pub. local et BA des Collectiv. territoriales et des EPL||Service départemental d'incendie et de secours||0434-00
36||SI d'aménag. hydr. et piscicole de la Touvre||11996||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SI d'aménagement de la Gartempe||11669||86||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SI d'aménagement hydraulique du bassin du Né||12060||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SI DE VOIRIE DES CANTONS DE LESPARRE ET ST VIVIEN||7629||33||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SI travaux pour l'aménagemt hydraulique du bassin de la Nouère||11987||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIA hydraulique et piscicole du bassin de La Tardoire||11966||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAEP de la région de Baignes||12064||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAEP de la région de Champniers||12049||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAEP de Rom-Bouleure||11841||79||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAEP de Saint-Julien-l'Ars||11696||86||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAEP des basses vallées de La Tardoire et de la Bonnieure||12001||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAEP D'IROULEGUY-ANHAUX||6960||64||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAH du bassin de La Boëme||12007||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAH du bassin de la Pallu en Vienne||11689||86||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAH du bassin de La Tude||12052||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIAH du bassin des eaux claires||12067||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||S.I.D'AEP DE LA HAUTE VALLEE DE LA CREUSE FELLETIN||4605||23||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SILFA (SI de lutte contre les fléaux atmosphériques)||12043||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIVOM de Saint-Michel ||12544||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation multiple||0422-00
36||SIVOM du Cognaçais||12548||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation multiple||0422-00
36||SIVOS de Saint-Amant-de-Boixe||11992||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIVOS du secteur de La Couronne||12038||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIVOS pour la gestion du CEG de Mansle||12021||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIVU accueil personnes âgées La Couronne-Nersac-Roullet||12423||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIVU CHENAIES-PEUPLERAIES BASSIN ADOUR||7356||40||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIVU COLLEGE ROUILLACAIS||11998||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIVU crèche de La Couronne - Nersac - Roullet-St-Estephe||12455||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIVU du port du Plomb||12300||17||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||S.I.V.U en faveur de l'enfance et de la jeunesse||13576||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SIVU Etud,Réa,Fonc,Crèch Fam,Champniers,Fléac,Gond-P,StY,Vi||12450||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SM aménagemt hydraul. piscicole de Charente non domaniale||12019||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||SM de production d'eau potable des forages de turonien||12379||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||SMCTOM de Champniers||12048||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||S.MIXTE A LA CARTE VIENNE-GORRE||4774||87||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation multiple||0422-00
36||SMVOM de Champniers||12386||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||Société d'équipement du Limousin (SELI)||4250||87||Société (SEM)||SEM||1110-00
36||Société des transports en commun de Limoges Métropole (SEM STCLM)||5781||87||Société (SEM)||SEM||1110-00
36||syndicat du pays de Charente Limousine||12039||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||syndicat intercommunal d'entre Touvre et Charente||12461||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||syndicat mixte à vocation scolaire du collège d'Aigre||11955||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||Syndicat mixte d'adduction d'eau potable de Châteauneuf||12046||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||Syndicat mixte de la coulée du pays d'Oc||12406||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||syndicat mixte de la fourrière||12397||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||Syndicat mixte de l'aéroport de Limoges Bellegarde||4541||87||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||syndicat mixte de l'aéroport de Poitiers Biard||13572||86||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||syndicat mixte de l'Angoumois||13900||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||Syndicat mixte des itinéraires du transcorrézien et du POC||4752||19||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||SYNDICAT MIXTE DU HAUT BEARN||6962||64||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||syndicat mixte du pays Sud Charente||12398||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation multiple||0422-00
36||Syndicat mixte le Lac de Vassivière||4577||23||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||Syndicat Mixte Lot-et-Garonne Numérique||14627||47||Et. pub. local et BA des Collectiv. territoriales et des EPL||Autre syndicat mixte (L5721.1s CGCT)||0421-40
36||Syndicat mixte Mission, Nutrition et alimentation Poitou-Charentes||13861||79||Et. pub. local et BA des Collectiv. territoriales et des EPL||Autre syndicat mixte (L5721.1s CGCT)||0421-40
36||Syndicat mixte pour la promotion et le développement de la plate-forme Niort Terminal||13908||79||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
36||syndicat travaux aménagement hydraulique bassin de la Charraud||11970||16||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
36||Val de Garonne Agglomération||14558||47||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté d'agglomération||0402-00
37||communauté d'agglomération de TOUR(s)plus||3871||37||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté d'agglomération||0402-00
37||communauté de communes de la Sologne des Rivières||4026||41||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
37||communauté de communes Des Trois Provinces||3921||18||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
37||communauté de communes du canton de LA FERTE SAINT AUBIN||4145||45||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
37||communauté de communes du Perche||4190||28||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
37||COMMUNAUTE DE COMMUNES PORTES DE LA CREUSE EN MARCHE||7001||23||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
37||commune d'ARÇAY||231||18||Commune||Commune / BP||0101-00
37||commune d'AUTRUY SUR JUINE||3187||45||Commune||Commune / BP||0101-00
37||commune d'AZAY LE FERRON||1602||36||Commune||Commune / BP||0101-00
37||commune de BAILLEAU LE PIN||881||28||Commune||Commune / BP||0101-00
37||commune de BAZOCHES SUR LE BETZ||3417||45||Commune||Commune / BP||0101-00
37||commune de BUSLOUP||2841||41||Commune||Commune / BP||0101-00
37||COMMUNE DE BUSSIERE BOFFY||5045||87||Commune||Commune / BP||0101-00
37||commune de CERCOTTES||2984||45||Commune||Commune / BP||0101-00
37||commune de CHAILLAC||1627||36||Commune||Commune / BP||0101-00
37||commune de CHATEAU RENAULT||1898||37||Commune||Commune / BP||0101-00
37||commune de CHATEAUNEUF SUR LOIRE||3036||45||Commune||Commune / BP||0101-00
37||COMMUNE DE CHATELUS MALVALEIX||5273||23||Commune||Commune / BP||0101-00
37||commune de CHATENOY||3037||45||Commune||Commune / BP||0101-00
37||COMMUNE DE CHENIERS||5268||23||Commune||Commune / BP||0101-00
37||commune de CHINON||1926||37||Commune||Commune / BP||0101-00
37||COMMUNE DE COGNAC LA FORET||5024||87||Commune||Commune / BP||0101-00
37||COMMUNE DE COLONDANNES||5265||23||Commune||Commune / BP||0101-00
37||commune de COULLONS||3453||45||Commune||Commune / BP||0101-00
37||COMMUNE DE FELLETIN||5251||23||Commune||Commune / BP||0101-00
37||commune de GERMIGNY L'EXEMPT||186||18||Commune||Commune / BP||0101-00
37||COMMUNE DE GORRE||4996||87||Commune||Commune / BP||0101-00
37||COMMUNE DE JARNAGES||5232||23||Commune||Commune / BP||0101-00
37||commune de JOSNES||2543||41||Commune||Commune / BP||0101-00
37||COMMUNE DE JOUAC||4989||87||Commune||Commune / BP||0101-00
37||commune de LA CHAMPENOISE||1549||36||Commune||Commune / BP||0101-00
37||COMMUNE DE LA CHAPELLE SPINASSE||5571||19||Commune||Commune / BP||0101-00
37||commune de LA COUR MARIGNY||3479||45||Commune||Commune / BP||0101-00
37||commune de LA VILLE AUX CLERCS||2907||41||Commune||Commune / BP||0101-00
37||commune de LAMOTTE BEUVRON||2510||41||Commune||Commune / BP||0101-00
37||COMMUNE DE LAPLEAU||5511||19||Commune||Commune / BP||0101-00
37||commune de LIGNAC||1366||36||Commune||Commune / BP||0101-00
37||COMMUNE DE LOURDOUEIX SAINT PIERRE||5220||23||Commune||Commune / BP||0101-00
37||commune de MAGNY||892||28||Commune||Commune / BP||0101-00
37||commune de MAREUIL SUR ARNON||94||18||Commune||Commune / BP||0101-00
37||commune de MONTOIRE SUR LE LOIR||2778||41||Commune||Commune / BP||0101-00
37||commune de MUR DE SOLOGNE||2630||41||Commune||Commune / BP||0101-00
37||commune de POMMIERS||1539||36||Commune||Commune / BP||0101-00
37||commune de PONTGOUIN||934||28||Commune||Commune / BP||0101-00
37||COMMUNE DE SAILLAC||5438||19||Commune||Commune / BP||0101-00
37||commune de SAINT AVIT LES GUESPIÈRES||691||28||Commune||Commune / BP||0101-00
37||commune de SAINT BOHAIRE||2403||41||Commune||Commune / BP||0101-00
37||commune de SAINT GEORGES SUR ARNON||1564||36||Commune||Commune / BP||0101-00
37||commune de SAINT GERVAIS LA FORET||2406||41||Commune||Commune / BP||0101-00
37||commune de SAINT JEAN DE LA RUELLE||3105||45||Commune||Commune / BP||0101-00
37||commune de SAINT LUBIN DES JONCHERETS||1201||28||Commune||Commune / BP||0101-00
37||commune de SAINT MAURICE SUR AVEYRON||3381||45||Commune||Commune / BP||0101-00
37||COMMUNE DE SAINT PARDOUX||4899||87||Commune||Commune / BP||0101-00
37||COMMUNE DE SAINT PRIVAT||5382||19||Commune||Commune / BP||0101-00
37||commune de SALBRIS||2666||41||Commune||Commune / BP||0101-00
37||commune de SANTRANGES||218||18||Commune||Commune / BP||0101-00
37||commune de SARAN||3106||45||Commune||Commune / BP||0101-00
37||COMMUNE DE SEILHAC||5364||19||Commune||Commune / BP||0101-00
37||commune de THENAY||2620||41||Commune||Commune / BP||0101-00
37||commune de TREMBLAY LES VILLAGES||1150||28||Commune||Commune / BP||0101-00
37||commune de VIERZON||513||18||Commune||Commune / BP||0101-00
37||commune de VORNAY||50||18||Commune||Commune / BP||0101-00
37||COMMUNE D'EGLETONS||5544||19||Commune||Commune / BP||0101-00
37||COMMUNE DES CARS||5042||87||Commune||Commune / BP||0101-00
37||commune d'OUSSOY EN GATINAIS||3483||45||Commune||Commune / BP||0101-00
37||COMMUNE DU CHATENET EN DOGNON||5028||87||Commune||Commune / BP||0101-00
37||DEPARTEMENT DE LA HAUTE VIENNE||4864||87||Département||Département / BP||0201-00
37||département d'Eure-et-Loir||1081||28||Département||Département / BP||0201-00
37||département du Loiret||3281||45||Département||Département / BP||0201-00
37||EHPA HESS MARCHENOIR||7421||41||Et. sanit. et sociaux et ESMS-BP et BA||Hôpitaux locaux (Budget Principal)||0505-00
37||S.AEP.DU VAL DE TARDOIRE||4540||87||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||SI DES EAUX DE DADONVILLE ASCOUX||3249||45||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||S.I.D'AEP DE LA HAUTE VALLEE DE LA CREUSE FELLETIN||4609||23||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||S.I.V.O.M. DE TREMBLAY, SERAZEREUX||1153||28||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation multiple||0422-00
37||S.MIXTE LE LAC DE VASSIVIERE||4581||23||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
37||SYND. AEP DE Dampierre en Graçay-Genouilly-St Georges sur la Prée||178||18||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||syndicat de transport scolaire du castelrenaudais||1916||37||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||SYNDICAT DU COUSSERON||1574||36||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||syndicat intercommunal à vocation scolaire pour la construction, la gestion, le fonctionnement et l'entretien du C.E.G. Sancoins||469||18||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||syndicat intercommunal d'aménagement du bassin de l'Anglin||1373||36||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||syndicat intercommunal de ramassage scolaire de SANCOINS||470||18||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||syndicat intercommunal de traitement des ordures ménagères de la région de GIEN et CHATEAUNEUF SUR LOIRE||3465||45||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
37||Syndicat mixte des itinéraires du transcorrézien et du POC||4756||19||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
